State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF
Bihar,Kishanganj,0.14268567755460126,0.36979680159995465,0.44174619182520036,0.14243104432216358,0.10159697669530324,0.36081137285456527,23.06593136278422,23.77729087250891,24.60098636848283
Bihar,Lakhisarai,0.07685225112430025,0.3854559363275993,0.4542169227950243,0.2052625970241862,0.1103725228420862,0.4631879431379178,25.510234873796044,25.420722008446177,25.81778691957797
Bihar,Madhepura,0.16920518206868035,0.3705499716023562,0.49022734855139344,0.20711412124876158,0.14715998940666333,0.3178929425966918,25.43521790795344,25.881964339498175,27.714115633837487
Bihar,Madhubani,0.3800290965217328,0.39657717933834974,0.5285666041975464,0.2833394435273089,0.21378063594162963,0.41651103337929635,35.12464202275831,34.519391950740484,38.66729873124256
Bihar,Munger,0.11319695071388869,0.42565093124149095,0.449618977941238,0.28557083692188956,0.14551329232806645,0.5037364769563862,29.713050230231907,30.093202500652605,29.35897978601186
Bihar,Muzaffarpur,0.4035561200119045,0.3714160451850174,0.46565535640034494,0.25768754328112403,0.2320612033019902,0.4702790886685999,35.64239312112599,34.40814378355203,38.276616739037145
Bihar,Nalanda,0.22391438030507743,0.38191119743956387,0.5322033067912463,0.2592043820343532,0.18601831366393526,0.44302275091999976,31.384341580775416,30.249769371332373,33.71212612005989
Bihar,Nawada,0.16656702110822713,0.38001125251862594,0.4336614821416796,0.23541697228841638,0.13571831066456022,0.4306866315764996,27.504506059357126,27.682714681818176,28.364369712850223
Bihar,Pashchim Champaran,0.3178355130484349,0.3366123988391249,0.49353870680972384,0.2391663501208303,0.16350583647507808,0.3570393627716635,29.85245230480863,28.94445239759748,33.64750887043848
Bihar,Patna,0.45639898737688356,0.3837017383677666,0.39481957417279245,0.22465270836153342,0.23892659255673002,0.5369538980726009,36.92385685276055,36.004032626717134,38.4990875395133
Bihar,Purbi Champaran,0.4241371195168351,0.36410871169160414,0.4800827818578439,0.24395481968679772,0.18899867705756704,0.40662309819823217,33.71618922468313,33.00685483112463,37.59461276923625
Bihar,Purnia,0.27510371165409153,0.3979758291402457,0.5200964956188302,0.19191243058686847,0.13286860216017773,0.33222397203628085,27.822897576339134,28.584745617493272,31.40581795397686
Bihar,Rohtas,0.22423626381108966,0.3402560937541617,0.46932031575297195,0.2715241981318449,0.1886684976402826,0.5129989377981872,32.04432204269943,29.784189362840465,33.472248814169525
Bihar,Saharsa,0.15823894637163505,0.3694131816103315,0.4743683387007447,0.1615292079643209,0.12957777116306668,0.3537971517106682,24.500676747304585,24.806462527633403,26.439696005244773
Bihar,Samastipur,0.35734461989063426,0.36941358069414876,0.49230739545433005,0.26927479884192257,0.23792773287197405,0.42272346036274233,34.36262200083026,33.258014295653375,37.13364869407661
Bihar,Saran,0.3028945695031808,0.38071232039020436,0.47380614202323607,0.2328559613784275,0.22275267055977047,0.41463529323760495,32.00795451771408,31.527584822061925,34.03616596740665
Bihar,Sheikhpura,0.04796320266620675,0.36765428311152354,0.5088498400363514,0.2345171292552904,0.10543303957734446,0.41168685796000926,24.75704582065577,24.21587072059353,26.080117931174378
Bihar,Sheohar,0.058645781107879005,0.33262612057771285,0.4867860281782132,0.19027487716028216,0.10135506232181411,0.3839285777395845,22.87820745415046,21.979939097806227,24.50700097020925
Bihar,Sitamarhi,0.2998131600099131,0.3730213401972445,0.5741257329771445,0.20732140581775188,0.1713369681156008,0.3831965435742202,30.704832282093612,29.60045818093307,34.95528407585035
Bihar,Siwan,0.2559007981992789,0.35878386605617235,0.4499323610202204,0.26651837762924907,0.2170594107264319,0.46637910187945497,32.20431603945223,30.92550100822762,33.421981159525
Bihar,Supaul,0.18775570218340534,0.32274006655772364,0.6558770168806892,0.21822396794616164,0.13352699079411404,0.3845548817108213,28.267401687074177,25.26394941113159,33.49766898004608
Bihar,Vaishali,0.28123583062753166,0.390283216683698,0.4598395865059199,0.2269821027082483,0.18293376572048023,0.4425599345700457,31.1754607044223,30.993877082152693,32.940443311394404
Chandigarh,Chandigarh,0.09471556654314289,0.36947146284070165,0.30896780327017254,0.31355749956102713,0.1254583536035254,0.5364026297080203,28.187073649423056,28.342864122641043,26.1374350509247
Chhattisgarh,Balod,0.13186482788504075,0.36022830798256195,0.2918521858937315,0.37895764009611266,0.12257440422854392,0.5167416492531703,29.52357536802029,29.8304726949726,27.80827106689976
Chhattisgarh,Balodabazar-Bhatapara,0.13186482788504075,0.3812410699908903,0.37182184384332984,0.288683934319751,0.1170288840783476,0.47690740316613883,27.820330127327765,28.278919986613595,27.349069507305046
Chhattisgarh,Balrampur Ramanujganj,0.13186482788504075,0.4461157689369332,0.36349900426327725,0.32300928459214345,0.10385388766364728,0.37293607108044946,26.729429156427724,29.998703188095554,26.136185577819237
Chhattisgarh,Bastar,0.12482162594916696,0.5125529056334736,0.5881622463778319,0.28250010011815735,0.10981947664344666,0.39035452407970006,29.157066055922478,31.63662360896676,31.052219567913923
Chhattisgarh,Bemetara,0.13186482788504075,0.36702124923121887,0.2791390029808264,0.34101167903841606,0.11052273547967145,0.46977527910617234,27.52509295230647,28.65886768481859,25.9065100332295
Chhattisgarh,Bijapur,0.021631806006369998,0.5178704137104633,0.5470126475316791,0.2503697023794422,0.0960104627844735,0.23575463596489804,22.724162755125104,27.36319794899854,23.828088583390127
Chhattisgarh,Bilaspur,0.23862499155865965,0.3971858126164081,0.3172012745675726,0.2807904523638904,0.15022495166877742,0.4925045790642381,30.386770364951122,31.46823238569933,29.594408860878257
Chhattisgarh,Dakshin Bastar Dantewada,0.04730327152375155,0.5306558478489679,0.409708331355934,0.3426662868297467,0.09736619660054693,0.35179669831697274,26.18629085746938,31.35080577396177,24.765744606965892
Chhattisgarh,Dhamtari,0.0692559076591157,0.38183378683604396,0.2973683872179137,0.3640613020860225,0.12218631715445047,0.5283009943343777,28.468112165218905,29.146331434824834,25.939491038501934
